object			
volume	37020d_index	Littré-Robin (1865-1873)	1873
foreign	marche	fra	
entry	Margaric	0	
orth	Margaric	eng	
foreign	margarique	fra	
entry	Marrow	0	
orth	Marrow	eng	
foreign	moelle	fra	
entry	Marsh	0	
orth	Marsh	eng	
foreign	marais	fra	
entry	Masseteric	0	
orth	Masseteric	eng	
foreign	massétérique	fra	
entry	Masticatory	0	
orth	Masticatory	eng	
foreign	masticatoire	fra	
entry	Mastoid	0	
orth	Mastoid	eng	
foreign	mastoïde	fra	
entry	Matter	0	
orth	Matter	eng	
foreign	matière	fra	
foreign	pus	fra	
entry	Maturative	0	
orth	Maturative	eng	
foreign	maturatif	fra	
entry	Maturity	0	
orth	Maturity	eng	
foreign	maturité	fra	
entry	Maxillary	0	
orth	Maxillary	eng	
foreign	maxillaire	fra	
entry	Meal	0	
orth	Meal	eng	
foreign	farine	fra	
entry	Mechanical	0	
orth	Mechanical	eng	
foreign	mécanique	fra	
entry	Mechanics	0	
orth	Mechanics	eng	
foreign	mécanique (la)	fra	
entry	Mechanism	0	
orth	Mechanism	eng	
foreign	mécanisme	fra	
entry	Mediate	0	
orth	Mediate	eng	
foreign	médiat	fra	
entry	Medicated	0	
orth	Medicated	eng	
entry	Medicinal days	0	
orth	Medicinal days	eng	
foreign	jours critiques	fra	
entry	Medicinal hours	0	
orth	Medicinal hours	eng	
pb	1774	1788	
entry	Medicine	0	
orth	Medicine	eng	
foreign	médecine	fra	
entry	Medullary	0	
orth	Medullary	eng	
foreign	médullaire	fra	
entry	Meloplastic	0	
orth	Meloplastic	eng	
entry	Membranous	0	
orth	Membranous	eng	
foreign	membraneux	fra	
entry	Meningeal	0	
orth	Meningeal	eng	
foreign	méningé	fra	
entry	Mephitic	0	
orth	Mephitic	eng	
foreign	méphitique	fra	
entry	Mercurial	0	
orth	Mercurial	eng	
foreign	mercuriel	fra	
entry	Mercury	0	
orth	Mercury	eng	
foreign	mercure	fra	
entry	Mesaraic	0	
orth	Mesaraic	eng	
foreign	mésaraïque	fra	
entry	Mesenteric	0	
orth	Mesenteric	eng	
foreign	mésentérique	fra	
entry	Mesentery	0	
orth	Mesentery	eng	
foreign	mésentère	fra	
entry	Mesmerism	0	
orth	Mesmerism	eng	
foreign	mesmérisme	fra	
entry	Metabolic	0	
orth	Metabolic	eng	
foreign	métabolique	fra	
entry	Metacarpal	0	
orth	Metacarpal	eng	
foreign	métacarpien	fra	
entry	Metallic	0	
orth	Metallic	eng	
foreign	métallique	fra	
entry	Metallic tinkling	0	
orth	Metallic tinkling	eng	
foreign	tintement métallique	fra	
entry	Metalloid	0	
orth	Metalloid	eng	
foreign	métalloïde	fra	
entry	Metameric	0	
orth	Metameric	eng	
foreign	isomérique	fra	
entry	Metatarsal	0	
orth	Metatarsal	eng	
foreign	métatarsien	fra	
entry	Meteorism	0	
orth	Meteorism	eng	
foreign	météorisme	fra	
entry	Meteorology	0	
orth	Meteorology	eng	
foreign	météorologie	fra	
entry	Methodic	0	
orth	Methodic	eng	
foreign	méthodique	fra	
entry	Metoposcopy	0	
orth	Metoposcopy	eng	
entry	Miasm	0	
orth	Miasm	eng	
foreign	miasme	fra	
entry	Microcosm	0	
orth	Microcosm	eng	
foreign	microcosme	fra	
entry	Micrometer	0	
orth	Micrometer	eng	
foreign	micromètre	fra	
entry	Midwife	0	
orth	Midwife	eng	
foreign	sage-femme	fra	
entry	Midwifery	0	
orth	Midwifery	eng	
foreign	obstétrique (l')	fra	
entry	Mildew	0	
orth	Mildew	eng	
entry	Mildew mortification	0	
orth	Mildew mortification	eng	
entry	Miliary	0	
orth	Miliary	eng	
foreign	miliaire	fra	
entry	Milk	0	
orth	Milk	eng	
foreign	lait	fra	
entry	Milk-blotch	0	
orth	Milk-blotch	eng	
foreign	croûte laiteuse	fra	
entry	Milk-fever	0	
orth	Milk-fever	eng	
foreign	fièvre de lait	fra	
entry	Milk sickness	0	
orth	Milk sickness	eng	
entry	Mind	0	
orth	Mind	eng	
foreign	esprit	fra	
entry	Mineralogy	0	
orth	Mineralogy	eng	
foreign	minéralogie	fra	
entry	Miscarriage	0	
orth	Miscarriage	eng	
foreign	avortement	fra	
entry	Mnemonics	0	
orth	Mnemonics	eng	
foreign	mnémonique (la)	fra	
entry	Mobility	0	
orth	Mobility	eng	
foreign	mobilité	fra	
entry	Molar	0	
orth	Molar	eng	
foreign	molaire	fra	
entry	Molecular	0	
orth	Molecular	eng	
foreign	moléculaire	fra	
entry	Monad	0	
orth	Monad	eng	
foreign	monade	fra	
entry	Monopetalous	0	
orth	Monopetalous	eng	
foreign	monopétale	fra	
entry	Monophyllous	0	
orth	Monophyllous	eng	
foreign	monophylle	fra	
entry	Monoplastic	0	
orth	Monoplastic	eng	
entry	Monster	0	
orth	Monster	eng	
foreign	monstre	fra	
entry	Monthly courses	0	
orth	Monthly courses	eng	
foreign	règles (les)	fra	
entry	Moon	0	
orth	Moon	eng	
foreign	lune (la)	fra	
entry	Moonblindness	0	
orth	Moonblindness	eng	
entry	Morbid	0	
orth	Morbid	eng	
foreign	morbide	fra	
entry	Moribund	0	
orth	Moribund	eng	
foreign	moribond	fra	
entry	Morioplasty	0	
orth	Morioplasty	eng	
foreign	autoplastie	fra	
entry	Morphology	0	
orth	Morphology	eng	
foreign	morphologie	fra	
entry	Morphonomy	0	
orth	Morphonomy	eng	
foreign	morphonomie	fra	
entry	Mortality	0	
orth	Mortality	eng	
foreign	mortalité	fra	
entry	Mortar	0	
orth	Mortar	eng	
foreign	mortier	fra	
entry	Mosch	0	
orth	Mosch	eng	
foreign	musc	fra	
entry	Moss	0	
orth	Moss	eng	
foreign	mousse	fra	
entry	Motility	0	
orth	Motility	eng	
foreign	motilité	fra	
entry	Motion	0	
orth	Motion	eng	
foreign	mouvement	fra	
entry	Motory	0	
orth	Motory	eng	
foreign	moteur	fra	
entry	Mould	0	
orth	Mould	eng	
foreign	fontanelle	fra	
entry	Mouldiness	0	
orth	Mouldiness	eng	
entry	Mouth	0	
orth	Mouth	eng	
foreign	bouche	fra	
entry	Mouth (sore)	0	
orth	Mouth (sore)	eng	
foreign	aphthes	fra	
entry	Mucic	0	
orth	Mucic	eng	
foreign	mucique	fra	
entry	Mucilaginous	0	
orth	Mucilaginous	eng	
foreign	mucilagineux	fra	
entry	Muciparous	0	
orth	Muciparous	eng	
foreign	mucipare	fra	
entry	Mucosity	0	
orth	Mucosity	eng	
foreign	mucosité	fra	
entry	Mucous	0	
orth	Mucous	eng	
foreign	muqueux	fra	
entry	Multangular	0	
orth	Multangular	eng	
foreign	multangulaire	fra	
entry	Multilocular	0	
orth	Multilocular	eng	
foreign	multiloculaire	fra	
entry	Mummy	0	
orth	Mummy	eng	
foreign	momie	fra	
entry	Mumps	0	
orth	Mumps	eng	
foreign	parotide	fra	
foreign	oreillon	fra	
entry	Muriatic	0	
orth	Muriatic	eng	
foreign	muriatique	fra	
entry	Muscular	0	
orth	Muscular	eng	
foreign	musculaire	fra	
entry	Musculo-cutaneous 	0	
orth	Musculo-cutaneous	eng	
foreign	musculo-cutané	fra	
entry	Musculo-rachidian	0	
orth	Musculo-rachidian	eng	
foreign	musculo-rachidien	fra	
entry	Mushroom	0	
orth	Mushroom	eng	
foreign	champignon	fra	
entry	Musk	0	
orth	Musk	eng	
foreign	musc	fra	
entry	Must	0	
orth	Must	eng	
foreign	moût	fra	
entry	Mustard	0	
orth	Mustard	eng	
foreign	moutarde	fra	
entry	Myology	0	
orth	Myology	eng	
foreign	myologie	fra	
entry	Myotomy	0	
orth	Myotomy	eng	
foreign	myotomie	fra	
entry	Myrtiform	0	
orth	Myrtiform	eng	
foreign	myrtiforme	fra	
entry	Nail	0	
orth	Nail	eng	
foreign	ongle	fra	
entry	Naked	0	
orth	Naked	eng	
foreign	nu	fra	
entry	Nape of the neck	0	
orth	Nape of the neck	eng	
foreign	nuque	fra	
entry	Narcotic	0	
orth	Narcotic	eng	
foreign	narcotique	fra	
entry	Nascent	0	
orth	Nascent	eng	
foreign	naissant	fra	
entry	Naso-palatine	0	
orth	Naso-palatine	eng	
foreign	naso-palatin	fra	
entry	Natron	0	
orth	Natron	eng	
foreign	soude	fra	
entry	Natural	0	
orth	Natural	eng	
foreign	naturel	fra	
entry	Natural philosophy	0	
orth	Natural philosophy	eng	
foreign	physique (la)	fra	
entry	Nauseant	0	
orth	Nauseant	eng	
foreign	nauséeux	fra	
entry	Navicular	0	
orth	Navicular	eng	
foreign	naviculaire	fra	
entry	Near-sightedness	0	
orth	Near-sightedness	eng	
foreign	myopie	fra	
entry	Neck	0	
orth	Neck	eng	
foreign	cou	fra	
entry	Necroscopical	0	
orth	Necroscopical	eng	
foreign	nécroscopique	fra	
entry	Necrotomy	0	
orth	Necrotomy	eng	
foreign	dissection	fra	
entry	Needle	0	
orth	Needle	eng	
foreign	aiguille	fra	
entry	Neoplasty	0	
orth	Neoplasty	eng	
foreign	néoplastie	fra	
entry	Nephrelminthic	0	
orth	Nephrelminthic	eng	
foreign	néphrelminthique	fra	
entry	Nephritic	0	
orth	Nephritic	eng	
foreign	néphrétique	fra	
entry	Nephrotomy	0	
orth	Nephrotomy	eng	
foreign	néphrotomie	fra	
entry	Nerve	0	
orth	Nerve	eng	
foreign	nerf	fra	
entry	Nerveless	0	
orth	Nerveless	eng	
entry	Nervine	0	
orth	Nervine	eng	
foreign	nervin	fra	
entry	Nervous	0	
orth	Nervous	eng	
foreign	nerveux	fra	
entry	Nervous quinsy 	0	
orth	Nervous quinsy	eng	
foreign	globe hystérique (le)	fra	
entry	Nettle-rash	0	
orth	Nettle-rash	eng	
foreign	urticaire	fra	
entry	Neurography	0	
orth	Neurography	eng	
foreign	névrographie	fra	
entry	Neurology	0	
orth	Neurology	eng	
foreign	névrologie	fra	
entry	Neuropathic	0	
orth	Neuropathic	eng	
foreign	névropathique	fra	
entry	Neurotomy	0	
orth	Neurotomy	eng	
foreign	névrotomie	fra	
entry	Neur-ypnology	0	
orth	Neur-ypnology	eng	
foreign	hypnotisme	fra	
entry	Neutral	0	
orth	Neutral	eng	
foreign	neutre	fra	
entry	New disease	0	
orth	New disease	eng	
entry	New leather sound	0	
orth	New leather sound	eng	
foreign	bruit de cuir neuf	fra	
entry	Nicotin	0	
orth	Nicotin	eng	
foreign	nicotine	fra	
entry	Nidulate	0	
orth	Nidulate	eng	
entry	Niger	0	
orth	Niger	eng	
foreign	nègre	fra	
entry	Night-blindness	0	
orth	Night-blindness	eng	
foreign	héméralopie	fra	
entry	Nightmare	0	
orth	Nightmare	eng	
foreign	cauchemar	fra	
entry	Nipple	0	
orth	Nipple	eng	
foreign	mamelon	fra	
entry	Nipple shield	0	
orth	Nipple shield	eng	
entry	Nirles	0	
orth	Nirles	eng	
entry	Nitric	0	
orth	Nitric	eng	
foreign	nitrique	fra	
entry	Nitrogen	0	
orth	Nitrogen	eng	
foreign	azote	fra	
entry	Nitrous	0	
orth	Nitrous	eng	
foreign	nitreux	fra	
entry	Noctambulation	0	
orth	Noctambulation	eng	
foreign	somnambulisme	fra	
entry	Nocturnal blindness	0	
orth	Nocturnal blindness	eng	
foreign	héméralopie	fra	
entry	Nocturnal emission	0	
orth	Nocturnal emission	eng	
foreign	pollution nocturne	fra	
entry	Node	0	
orth	Node	eng	
foreign	nodosité	fra	
entry	Nodose	0	
orth	Nodose	eng	
foreign	noueux	fra	
entry	Non-naturals	0	
orth	Non-naturals	eng	
entry	Nose	0	
orth	Nose	eng	
foreign	nez	fra	
entry	Nosogeny	0	
orth	Nosogeny	eng	
entry	Nosography	0	
orth	Nosography	eng	
foreign	nosographie	fra	
entry	Nosology	0	
orth	Nosology	eng	
foreign	nosologie	fra	
entry	Nostril	0	
orth	Nostril	eng	
foreign	narine	fra	
entry	Nostrum	0	
orth	Nostrum	eng	
foreign	arcane	fra	
entry	Notch	0	
orth	Notch	eng	
foreign	dépression (une)	fra	
entry	Notched	0	
orth	Notched	eng	
foreign	déprimé	fra	
entry	Nucleated cell	0	
orth	Nucleated cell	eng	
foreign	cellule à noyau	fra	
entry	Nut	0	
orth	Nut	eng	
foreign	noix	fra	
entry	Nutritious	0	
orth	Nutritious	eng	
foreign	nourricier	fra	
entry	Nutritive	0	
orth	Nutritive	eng	
foreign	nutritif	fra	
entry	Nutritive center	0	
orth	Nutritive center	eng	
entry	Nymphotomy	0	
orth	Nymphotomy	eng	
foreign	nymphotomie	fra	
entry	Oak-tree	0	
orth	Oak-tree	eng	
foreign	chêne	fra	
entry	Oat	0	
orth	Oat	eng	
foreign	orge	fra	
entry	Obcordate	0	
orth	Obcordate	eng	
foreign	obcordé	fra	
entry	Obesity	0	
orth	Obesity	eng	
foreign	obésité	fra	
entry	Object glass	0	
orth	Object glass	eng	
foreign	objectif (l')	fra	
entry	Oblivion	0	
orth	Oblivion	eng	
foreign	amnésie	fra	
entry	Obovate	0	
orth	Obovate	eng	
foreign	obové	fra	
entry	Obsolete	0	
orth	Obsolete	eng	
entry	Obstetric	0	
orth	Obstetric	eng	
foreign	obstétrique	fra	
entry	Obstetrics	0	
orth	Obstetrics	eng	
foreign	obstétrique (l')	fra	
entry	Obstipation	0	
orth	Obstipation	eng	
foreign	constipation	fra	
entry	Obtundents	0	
orth	Obtundents	eng	
entry	Obtuse	0	
orth	Obtuse	eng	
foreign	obtus	fra	
entry	Occipito-atloid	0	
orth	Occipito-atloid	eng	
foreign	occipito-atloïdien	fra	
entry	Occipito-axoid	0	
orth	Occipito-axoid	eng	
foreign	occipito-axoïdien	fra	
entry	Occult	0	
orth	Occult	eng	
foreign	occulte	fra	
entry	Ocular	0	
orth	Ocular	eng	
foreign	oculaire	fra	
entry	Ocular spectres	0	
orth	Ocular spectres	eng	
entry	Oculist	0	
orth	Oculist	eng	
foreign	oculiste	fra	
pb	1775	1789	
entry	Ocytocic	0	
orth	Ocytocic	eng	
entry	Odontalgic	0	
orth	Odontalgic	eng	
foreign	odontalgique	fra	
entry	Odontoid	0	
orth	Odontoid	eng	
foreign	odontoïde	fra	
entry	Odontology	0	
orth	Odontology	eng	
foreign	odontologie	fra	
entry	Odoriferous	0	
orth	Odoriferous	eng	
foreign	odoriférant	fra	
entry	Œconomy	0	
orth	Œconomy	eng	
foreign	économie	fra	
entry	Œsophageal	0	
orth	Œsophageal	eng	
foreign	œsophagien	fra	
entry	Œsophagismus	0	
orth	Œsophagismus	eng	
entry	Œsophagotomy	0	
orth	Œsophagotomy	eng	
foreign	œsophagotomie	fra	
entry	Oil	0	
orth	Oil	eng	
foreign	huile	fra	
entry	Oinomania	0	
orth	Oinomania	eng	
foreign	delirium tremens	fra	
entry	Ointment	0	
orth	Ointment	eng	
foreign	onguent	fra	
entry	Oleaginous	0	
orth	Oleaginous	eng	
foreign	oléagineux	fra	
entry	Oleic acid	0	
orth	Oleic acid	eng	
foreign	acide oléique	fra	
entry	Oleo-resins	0	
orth	Oleo-resins	eng	
foreign	oléo-résines	fra	
entry	Oleraceous	0	
orth	Oleraceous	eng	
foreign	légumineux	fra	
entry	Olfactory	0	
orth	Olfactory	eng	
entry	Olivaceous	0	
orth	Olivaceous	eng	
entry	Omnivorous	0	
orth	Omnivorous	eng	
foreign	omnivore	fra	
entry	Omphalo-mesenteric	0	
orth	Omphalo-mesenteric	eng	
foreign	omphalo-mésentérique	fra	
entry	Omphalotomy	0	
orth	Omphalotomy	eng	
foreign	omphalotomie	fra	
entry	Onanism	0	
orth	Onanism	eng	
foreign	onanisme	fra	
entry	Oozing tumor of the labium	0	
orth	Oozing tumor of the labium	eng	
entry	Opacity	0	
orth	Opacity	eng	
foreign	opacité	fra	
entry	Operculate	0	
orth	Operculate	eng	
foreign	operculé	fra	
entry	Ophthalmic	0	
orth	Ophthalmic	eng	
foreign	ophthalmique	fra	
entry	Ophthalmography	0	
orth	Ophthalmography	eng	
foreign	ophthalmographie	fra	
entry	Opiate	0	
orth	Opiate	eng	
foreign	opiat	fra	
entry	Opistho-gastric	0	
orth	Opistho-gastric	eng	
foreign	opistho-gastrique	fra	
entry	Oppilation	0	
orth	Oppilation	eng	
foreign	obstruction	fra	
entry	Optic	0	
orth	Optic	eng	
foreign	optique	fra	
entry	Optics	0	
orth	Optics	eng	
foreign	optique (l')	fra	
entry	Orbicular	0	
orth	Orbicular	eng	
foreign	orbiculaire	fra	
entry	Orbit	0	
orth	Orbit	eng	
foreign	orbite	fra	
entry	Orbital	0	
orth	Orbital	eng	
foreign	orbitaire	fra	
entry	Orbitar, Orbitary	0	
orth	Orbitar	eng	
orth	Orbitary	eng	
foreign	orbitaire	fra	
entry	Orcheotomy	0	
orth	Orcheotomy	eng	
foreign	castration	fra	
entry	Organ	0	
orth	Organ	eng	
foreign	organe	fra	
entry	Organic	0	
orth	Organic	eng	
foreign	organique	fra	
entry	Organism	0	
orth	Organism	eng	
foreign	organisme	fra	
entry	Organogeny	0	
orth	Organogeny	eng	
foreign	organogénie	fra	
entry	Organography	0	
orth	Organography	eng	
foreign	organographie	fra	
entry	Organotomy	0	
orth	Organotomy	eng	
foreign	organotomie	fra	
entry	Orgasm	0	
orth	Orgasm	eng	
foreign	orgasme	fra	
entry	Origin	0	
orth	Origin	eng	
foreign	origine	fra	
entry	Ornithology	0	
orth	Ornithology	eng	
foreign	ornithologie	fra	
entry	Orthopedic	0	
orth	Orthopedic	eng	
foreign	orthopédique	fra	
entry	Oscheal	0	
orth	Oscheal	eng	
foreign	scrotal	fra	
entry	Oscitant	0	
orth	Oscitant	eng	
foreign	bâillant	fra	
entry	Osseous	0	
orth	Osseous	eng	
foreign	osseux	fra	
entry	Osteogenetic	0	
orth	Osteogenetic	eng	
foreign	ostéogénétique	fra	
entry	Osteogeny	0	
orth	Osteogeny	eng	
foreign	ostéogénie	fra	
entry	Osteography	0	
orth	Osteography	eng	
foreign	ostéographie	fra	
entry	Osteology	0	
orth	Osteology	eng	
foreign	ostéologie	fra	
entry	Osteotomist	0	
orth	Osteotomist	eng	
entry	Osteotomy	0	
orth	Osteotomy	eng	
entry	Otacoustic	0	
orth	Otacoustic	eng	
foreign	acoustique	fra	
entry	Otic	0	
orth	Otic	eng	
foreign	otique	fra	
entry	Otography, Otology	0	
orth	Otography	eng	
orth	Otology	eng	
entry	Otolith	0	
orth	Otolith	eng	
foreign	otolithe	fra	
entry	Otoplasty	0	
orth	Otoplasty	eng	
entry	Ototomy	0	
orth	Ototomy	eng	
entry	Ounce	0	
orth	Ounce	eng	
foreign	once	fra	
entry	Ovale	0	
orth	Ovale	eng	
foreign	ovale	fra	
entry	Ovarian	0	
orth	Ovarian	eng	
foreign	ovarien	fra	
entry	Ovary	0	
orth	Ovary	eng	
foreign	ovaire	fra	
entry	Oviduct	0	
orth	Oviduct	eng	
foreign	oviducte	fra	
entry	Oviparous	0	
orth	Oviparous	eng	
foreign	ovipare	fra	
entry	Ovo-viviparous	0	
orth	Ovo-viviparous	eng	
foreign	ovo-vivipare	fra	
entry	Oxacid	0	
orth	Oxacid	eng	
foreign	oxacide	fra	
entry	Oxalic acid	0	
orth	Oxalic acid	eng	
foreign	acide oxalique	fra	
entry	Oxygen	0	
orth	Oxygen	eng	
foreign	oxygène	fra	
entry	Oxyprotein	0	
orth	Oxyprotein	eng	
foreign	oxyprotéine	fra	
entry	Oyster	0	
orth	Oyster	eng	
foreign	huître	fra	
entry	Pacinian corpuscles	0	
orth	Pacinian corpuscles	eng	
foreign	corpuscules de Pacini	fra	
entry	Packing-stick	0	
orth	Packing-stick	eng	
foreign	garrot	fra	
entry	Pad	0	
orth	Pad	eng	
entry	Pædo-nosology	0	
orth	Pædo-nosology	eng	
entry	Pain	0	
orth	Pain	eng	
foreign	douleur	fra	
entry	Pains	0	
orth	Pains	eng	
foreign	douleurs	fra	
entry	Pains (after)	0	
orth	Pains (after)	eng	
entry	Paint	0	
orth	Paint	eng	
foreign	fard	fra	
entry	Painter’s colic	0	
orth	Painter’s colic	eng	
foreign	colique des peintres	fra	
entry	Palate	0	
orth	Palate	eng	
foreign	palais	fra	
entry	Palatine	0	
orth	Palatine	eng	
foreign	palatin	fra	
entry	Palliative	0	
orth	Palliative	eng	
foreign	palliatif	fra	
entry	Palmar	0	
orth	Palmar	eng	
foreign	palmaire	fra	
entry	Palmar arch	0	
orth	Palmar arch	eng	
foreign	arcade palmaire (l')	fra	
entry	Palmate	0	
orth	Palmate	eng	
foreign	palmé	fra	
entry	Palsy	0	
orth	Palsy	eng	
foreign	paralysie	fra	
entry	Paludal	0	
orth	Paludal	eng	
foreign	paludéen	fra	
entry	Panary	0	
orth	Panary	eng	
foreign	panaire	fra	
entry	Pancreatic	0	
orth	Pancreatic	eng	
foreign	pancréatique	fra	
entry	Pancreatoid	0	
orth	Pancreatoid	eng	
foreign	pancréatoïde	fra	
entry	Pandemic	0	
orth	Pandemic	eng	
foreign	pandémique	fra	
entry	Panduriform	0	
orth	Panduriform	eng	
entry	Panicle	0	
orth	Panicle	eng	
foreign	panicule	fra	
entry	Paniculate	0	
orth	Paniculate	eng	
foreign	paniculé	fra	
entry	Pantagogue	0	
orth	Pantagogue	eng	
entry	Panting	0	
orth	Panting	eng	
foreign	essoufflement	fra	
entry	Papilionaceous	0	
orth	Papilionaceous	eng	
foreign	papilionacé	fra	
entry	Paralytic	0	
orth	Paralytic	eng	
foreign	paralytique	fra	
entry	Paralytic stroke	0	
orth	Paralytic stroke	eng	
foreign	attaque de paralysie	fra	
entry	Paralyzers	0	
orth	Paralyzers	eng	
entry	Parasitical	0	
orth	Parasitical	eng	
foreign	parasitique	fra	
entry	Paregoric	0	
orth	Paregoric	eng	
foreign	parégorique	fra	
entry	Parotid gland	0	
orth	Parotid gland	eng	
foreign	parotide (la)	fra	
entry	Paroxysm	0	
orth	Paroxysm	eng	
foreign	paroxysme	fra	
entry	Partite	0	
orth	Partite	eng	
foreign	divisé	fra	
entry	Parturient	0	
orth	Parturient	eng	
entry	Parturifacient	0	
orth	Parturifacient	eng	
entry	Passive	0	
orth	Passive	eng	
foreign	passif	fra	
entry	Pathogeny	0	
orth	Pathogeny	eng	
foreign	pathogénie	fra	
entry	Pathognomonic	0	
orth	Pathognomonic	eng	
foreign	pathognomonique	fra	
entry	Pathology	0	
orth	Pathology	eng	
foreign	pathologie	fra	
entry	Pathological anatomy	0	
orth	Pathological anatomy	eng	
foreign	anatomie pathologique	fra	
entry	Patulous	0	
orth	Patulous	eng	
foreign	béant	fra	
entry	Pea	0	
orth	Pea	eng	
foreign	pois	fra	
entry	Peach	0	
orth	Peach	eng	
foreign	pêche	fra	
entry	Pear	0	
orth	Pear	eng	
foreign	poire	fra	
entry	Pearl	0	
orth	Pearl	eng	
foreign	perle	fra	
entry	Pearlash	0	
orth	Pearlash	eng	
entry	Pearl white	0	
orth	Pearl white	eng	
entry	Pectic acid	0	
orth	Pectic acid	eng	
foreign	acide pectique	fra	
entry	Pectinate	0	
orth	Pectinate	eng	
foreign	pectine	fra	
entry	Pectoriloquy	0	
orth	Pectoriloquy	eng	
foreign	pectoriloquie	fra	
entry	Pedicellate	0	
orth	Pedicellate	eng	
foreign	pédicellé	fra	
entry	Pedicle	0	
orth	Pedicle	eng	
foreign	pédicule	fra	
entry	Pediculation	0	
orth	Pediculation	eng	
foreign	phthiriasis	fra	
entry	Peduncle	0	
orth	Peduncle	eng	
foreign	pédoncule	fra	
entry	Pedunculate	0	
orth	Pedunculate	eng	
foreign	pédonculé	fra	
entry	Pellicie	0	
orth	Pellicie	eng	
foreign	pellicule	fra	
entry	Pelvic	0	
orth	Pelvic	eng	
entry	Pelvi-trochanteric	0	
orth	Pelvi-trochanteric	eng	
entry	Pelvimeter	0	
orth	Pelvimeter	eng	
foreign	pelvimètre	fra	
entry	Pendulous	0	
orth	Pendulous	eng	
foreign	pendant	fra	
entry	Penetrating	0	
orth	Penetrating	eng	
foreign	pénétrant	fra	
entry	Penicilliform	0	
orth	Penicilliform	eng	
foreign	pénicilliforme	fra	
entry	Penniform	0	
orth	Penniform	eng	
foreign	penniforme	fra	
entry	Pepper	0	
orth	Pepper	eng	
foreign	poivre	fra	
entry	Pepsin	0	
orth	Pepsin	eng	
foreign	pepsine	fra	
entry	Peracute	0	
orth	Peracute	eng	
foreign	suraigu	fra	
entry	Percolation	0	
orth	Percolation	eng	
entry	Perennial	0	
orth	Perennial	eng	
foreign	vivace	fra	
entry	Perfect	0	
orth	Perfect	eng	
foreign	parfait	fra	
entry	Perfoliate	0	
orth	Perfoliate	eng	
foreign	perfolié	fra	
entry	Pergamenous	0	
orth	Pergamenous	eng	
foreign	parcheminé	fra	
entry	Perianth	0	
orth	Perianth	eng	
foreign	périanthe	fra	
entry	Pericarp	0	
orth	Pericarp	eng	
foreign	péricarpe	fra	
entry	Period	0	
orth	Period	eng	
foreign	période	fra	
entry	Periodical	0	
orth	Periodical	eng	
foreign	périodique	fra	
entry	Periodicity	0	
orth	Periodicity	eng	
foreign	périodicité	fra	
entry	Periphery	0	
orth	Periphery	eng	
foreign	circonférence	fra	
entry	Perisperm	0	
orth	Perisperm	eng	
foreign	périsperme	fra	
entry	Peristaltic	0	
orth	Peristaltic	eng	
foreign	péristaltique	fra	
entry	Perisystole	0	
orth	Perisystole	eng	
entry	Peritropal	0	
orth	Peritropal	eng	
foreign	péritrope	fra	
entry	Perkinism	0	
orth	Perkinism	eng	
foreign	perkinisme	fra	
entry	Permeability	0	
orth	Permeability	eng	
foreign	perméabilité	fra	
entry	Peroneal	0	
orth	Peroneal	eng	
foreign	péronier	fra	
entry	Perry	0	
orth	Perry	eng	
foreign	poiré	fra	
entry	Personate	0	
orth	Personate	eng	
foreign	personé	fra	
entry	Pertussis	0	
orth	Pertussis	eng	
foreign	coqueluche	fra	
entry	Peruvian bark	0	
orth	Peruvian bark	eng	
foreign	écorce péruvienne	fra	
entry	Pessary	0	
orth	Pessary	eng	
foreign	pessaire	fra	
entry	Pestilential	0	
orth	Pestilential	eng	
foreign	pestilentiel	fra	
entry	Petal	0	
orth	Petal	eng	
foreign	pétale	fra	
entry	Petiolar	0	
orth	Petiolar	eng	
foreign	pétiolaire	fra	
entry	Petiolate	0	
orth	Petiolate	eng	
foreign	pétiolé	fra	
entry	Petrosal sinus	0	
orth	Petrosal sinus	eng	
foreign	sinus pétreux	fra	
pb	1776	1790	
entry	Petrous ganglion	0	
orth	Petrous ganglion	eng	
foreign	ganglion pétreux	fra	
entry	Pewter	0	
orth	Pewter	eng	
entry	Peyer’s glands	0	
orth	Peyer’s glands	eng	
foreign	glande de Peyer	fra	
entry	Phanerogamous	0	
orth	Phanerogamous	eng	
foreign	phanérogame	fra	
entry	Pharmaceutic	0	
orth	Pharmaceutic	eng	
foreign	pharmaceutique	fra	
entry	Pharmacodynamics	0	
orth	Pharmacodynamics	eng	
foreign	pharmaco­dynamique (la)	fra	
entry	Pharmacology	0	
orth	Pharmacology	eng	
foreign	pharmacologie	fra	
entry	Pharmacy	0	
orth	Pharmacy	eng	
foreign	pharmacie	fra	
entry	Pharyngeal	0	
orth	Pharyngeal	eng	
foreign	pharyngien	fra	
entry	Phenomenon	0	
orth	Phenomenon	eng	
foreign	phénomène	fra	
entry	Phenomena	0	
orth	Phenomena	eng	
foreign	phénomènes	fra	
entry	Phlebolite	0	
orth	Phlebolite	eng	
foreign	phlébolithe	fra	
entry	Phlebotomy	0	
orth	Phlebotomy	eng	
foreign	phlébotomie	fra	
entry	Phlegm	0	
orth	Phlegm	eng	
foreign	phlegme	fra	
entry	Phlegmonoid	0	
orth	Phlegmonoid	eng	
entry	Phlegmonous	0	
orth	Phlegmonous	eng	
foreign	phlegmoneux	fra	
entry	Phlogistic	0	
orth	Phlogistic	eng	
foreign	phlogistique	fra	
entry	Phlogisticated air	0	
orth	Phlogisticated air	eng	
