object			
volume	00216x06	James Diderot & al.	{date}
pb	335	0170	
pb	337	0171	
pb	339	0172	
pb	341	0173	
pb	343	0174	
pb	345	0175	
entry	Tinda parva	0	
orth	Tinda parva	lat	
entry	Tinea	0	
orth	Tinea	lat	
entry	Tinearia	0	
orth	Tinearia	lat	
entry	Tiniaria	0	
orth	Tiniaria	lat	
entry	Tinkar	0	
orth	Tinkar	lat	
entry	Tinnitus aurium	0	
orth	Tinnitus aurium	lat	
entry	Tinnunculus	0	
orth	Tinnunculus	lat	
entry	Tintinnabulum	0	
orth	Tintinnabulum	lat	
entry	Tinus	1	
orth	Tinus	lat	
pb	347	0176	
entry	Tipi	0	
orth	Tipi	lat	
entry	Tipioca	0	
orth	Tipioca	lat	
entry	Tipsaria	0	
orth	Tipsaria	lat	
entry	Tipula	0	
orth	Tipula	lat	
entry	Tirucalli	0	
orth	Tirucalli	lat	
entry	Titanokeratophyton	0	
orth	Titanokeratophyton	lat	
entry	Titanos	0	
orth	Titanos	lat	
entry	Tithymaloides	0	
orth	Tithymaloides	lat	
entry	Tithymalus	5	
orth	Tithymalus	lat	
pb	349	0177	
pb	351	0178	
pb	353	0179	
pb	355	0180	
pb	357	0181	
entry	Tithymelæa	0	
orth	Tithymelæa	lat	
entry	Titianos	0	
orth	Titianos	lat	
entry	Titillares venæ	0	
orth	Titillares venæ	lat	
entry	Titillicum	0	
orth	Titillicum	lat	
entry	Titthos	0	
orth	Titthos	lat	
entry	Tlachichinoa patlahoac	0	
orth	Tlachichinoa patlahoac	lat	
entry	Tla-alli	0	
orth	Tla-alli	lat	
entry	Tlapalcocatli	0	
orth	Tlapalcocatli	lat	
entry	Tlapalte	0	
orth	Tlapalte	lat	
entry	Tlatlancuaye	0	
orth	Tlatlancuaye	lat	
entry	Tleon	0	
orth	Tleon	lat	
entry	Tlilzochitl	0	
orth	Tlilzochitl	lat	
entry	Tmolites	0	
orth	Tmolites	lat	
entry	Todda-panna	0	
orth	Todda-panna	lat	
entry	Toetica	0	
orth	Toetica	lat	
entry	Tolles, Toles, Tolæ	0	
orth	Tolles	lat	
orth	Toles	lat	
orth	Tolæ	lat	
entry	Tolutanum balsamum	0	
orth	Tolutanum balsamum	lat	
entry	Tomahuactli copatli	0	
orth	Tomahuactli copatli	lat	
entry	Tomeion	0	
orth	Tomeion	lat	
entry	Tomineio	0	
orth	Tomineio	lat	
entry	Tomotocia	0	
orth	Tomotocia	lat	
pb	359	0182	
entry	Tondi-teregam	0	
orth	Tondi-teregam	lat	
entry	Tonicos	0	
orth	Tonicos	lat	
entry	Tonitru	0	
orth	Tonitru	lat	
entry	Tonos	0	
orth	Tonos	lat	
entry	Tonsillæ	2	
orth	Tonsillæ	lat	
pb	361	0183	
pb	363	0184	
entry	Tonsoris emplastrum	0	
orth	Tonsoris emplastrum	lat	
entry	Topazius	0	
orth	Topazius	lat	
entry	Tophus	0	
orth	Tophus	lat	
entry	Topica	8	
orth	Topica	lat	
pb	365	0185	
pb	367	0186	
pb	369	0187	
pb	371	0188	
pb	373	0189	
pb	375	0190	
pb	377	0191	
pb	379	0192	
entry	Topinaria	0	
orth	Topinaria	lat	
entry	Torcular herophili	1	
orth	Torcular herophili	lat	
pb	381	0193	
entry	Tordylium	1	
orth	Tordylium	lat	
pb	383	0194	
entry	Tormentilla	0	
orth	Tormentilla	lat	
entry	Tormentum	0	
orth	Tormentum	lat	
entry	Tormina	0	
orth	Tormina	lat	
entry	Torna solis	0	
orth	Torna solis	lat	
entry	Tornata	0	
orth	Tornata	lat	
entry	Tornesol	0	
orth	Tornesol	lat	
entry	Torneumata	0	
orth	Torneumata	lat	
entry	Torpedo	0	
orth	Torpedo	lat	
entry	Torpor	1	
orth	Torpor	lat	
pb	385	0195	
entry	Torquilla	0	
orth	Torquilla	lat	
entry	Torques, Torquis	0	
orth	Torques	lat	
orth	Torquis	lat	
entry	Torrefactio	0	
orth	Torrefactio	lat	
entry	Torsiones	0	
orth	Torsiones	lat	
entry	Torta	0	
orth	Torta	lat	
entry	Tortio	0	
orth	Tortio	lat	
entry	Tortualis facies	0	
orth	Tortualis facies	lat	
entry	Tortura	0	
orth	Tortura	lat	
entry	Toruscula	0	
orth	Toruscula	lat	
entry	Torybethrum	0	
orth	Torybethrum	lat	
entry	Toryne	0	
orth	Toryne	lat	
entry	Torynetos	0	
orth	Torynetos	lat	
entry	Tostio	0	
orth	Tostio	lat	
entry	Tota bona	0	
orth	Tota bona	lat	
entry	Totanus	0	
orth	Totanus	lat	
entry	Totocifera arbor	0	
orth	Totocifera arbor	lat	
entry	Toxicodendron	1	
orth	Toxicodendron	lat	
pb	387	0196	
entry	Toxicon	0	
orth	Toxicon	lat	
entry	Trachea arteria	0	
orth	Trachea arteria	lat	
entry	Trachelagra	0	
orth	Trachelagra	lat	
entry	Trachelium	0	
orth	Trachelium	lat	
entry	Trachelo-mastoidæus	0	
orth	Trachelo-mastoidæus	lat	
entry	Trachelos	0	
orth	Trachelos	lat	
entry	Tracheotomia	0	
orth	Tracheotomia	lat	
entry	Trachoma	1	
orth	Trachoma	lat	
pb	389	0197	
entry	Trachomation	0	
orth	Trachomation	lat	
entry	Trachsat	0	
orth	Trachsat	lat	
entry	Trachurus	0	
orth	Trachurus	lat	
entry	Tragacantha	0	
orth	Tragacantha	lat	
entry	Poterium	1	
orth	Poterium	lat	
pb	391	0198	
entry	Traganos	0	
orth	Traganos	lat	
entry	Tragasius	0	
orth	Tragasius	lat	
entry	Tragea	0	
orth	Tragea	lat	
entry	Tragema	0	
orth	Tragema	lat	
entry	Tragi, Trasi	0	
orth	Tragi	lat	
orth	Trasi	lat	
entry	Tragia	0	
orth	Tragia	lat	
entry	Tragium	0	
orth	Tragium	lat	
entry	Tragium alterum	0	
orth	Tragium alterum	lat	
entry	Tragoceros	0	
orth	Tragoceros	lat	
entry	Tragopogon	1	
orth	Tragopogon	lat	
pb	393	0199	
entry	Tragopyrum	0	
orth	Tragopyrum	lat	
entry	Tragorchis	0	
orth	Tragorchis	lat	
entry	Tragoriganum	0	
orth	Tragoriganum	lat	
entry	Tragoselinum	1	
orth	Tragoselinum	lat	
pb	395	0200	
entry	Tragus	1	
orth	Tragus	lat	
pb	397	0201	
entry	Tragus spinosus	0	
orth	Tragus spinosus	lat	
entry	Tramis	1	
orth	Tramis	lat	
pb	399	0202	
entry	Translatio	0	
orth	Translatio	lat	
entry	Transpiratio	0	
orth	Transpiratio	lat	
entry	Transplantatio	0	
orth	Transplantatio	lat	
entry	Transversales musculi	1	
orth	Transversales musculi	lat	
pb	401	0203	
entry	Trapesius musculus	0	
orth	Trapesius musculus	lat	
entry	Trasi	0	
orth	Trasi	lat	
entry	Trauma	0	
orth	Trauma	lat	
entry	Traumatica	0	
orth	Traumatica	lat	
entry	Traumaticum decoctum	0	
orth	Traumaticum decoctum	lat	
entry	Trechon	0	
orth	Trechon	lat	
entry	Trechysma	0	
orth	Trechysma	lat	
entry	Tremate	0	
orth	Tremate	lat	
entry	Tremor	0	
orth	Tremor	lat	
entry	Trepanatio	0	
orth	Trepanatio	lat	
entry	Trepanum	0	
orth	Trepanum	lat	
entry	Trepondo	0	
orth	Trepondo	lat	
entry	Triangularis	0	
orth	Triangularis	lat	
entry	Triangulus	0	
orth	Triangulus	lat	
entry	Tribades	0	
orth	Tribades	lat	
entry	Tribe	1	
orth	Tribe	lat	
pb	403	0204	
entry	Tribos	0	
orth	Tribos	lat	
entry	Tribulus	0	
orth	Tribulus	lat	
entry	Trica lumborum	0	
orth	Trica lumborum	lat	
entry	Tricaudalis	0	
orth	Tricaudalis	lat	
entry	Triceps	1	
orth	Triceps	lat	
pb	405	0205	
entry	Trichiasis	0	
orth	Trichiasis	lat	
entry	Trichiasis	0	
orth	Trichiasis	lat	
entry	Trichomanes	1	
orth	Trichomanes	lat	
pb	407	0206	
entry	Trichophyes	0	
orth	Trichophyes	lat	
entry	Trichophyllon	0	
orth	Trichophyllon	lat	
entry	Trichosis	0	
orth	Trichosis	lat	
entry	Trichoton	0	
orth	Trichoton	lat	
entry	Tricoccos	0	
orth	Tricoccos	lat	
entry	Tricor	0	
orth	Tricor	lat	
entry	Tricotylos	0	
orth	Tricotylos	lat	
entry	Tricuspides valvulæ	0	
orth	Tricuspides valvulæ	lat	
entry	Tridactyles	0	
orth	Tridactyles	lat	
entry	Triens	0	
orth	Triens	lat	
entry	Trifoliata paludosa	0	
orth	Trifoliata paludosa	lat	
entry	Trifolium	2	
orth	Trifolium	lat	
pb	409	0207	
pb	411	0208	
entry	Trigla	0	
orth	Trigla	lat	
entry	Triglochines	0	
orth	Triglochines	lat	
entry	Trigona	0	
orth	Trigona	lat	
entry	Trigonos	0	
orth	Trigonos	lat	
entry	Trimestris	0	
orth	Trimestris	lat	
entry	Trinciatella	0	
orth	Trinciatella	lat	
entry	Trinitas	0	
orth	Trinitas	lat	
entry	Triobolon	0	
orth	Triobolon	lat	
entry	Triomphyllon	0	
orth	Triomphyllon	lat	
entry	Triophyllus antidotus	0	
orth	Triophyllus antidotus	lat	
entry	Triorchis	0	
orth	Triorchis	lat	
entry	Triorchis	0	
orth	Triorchis	lat	
entry	Triosteospermum	0	
orth	Triosteospermum	lat	
entry	Tripale	0	
orth	Tripale	lat	
entry	Tripetali flores	0	
orth	Tripetali flores	lat	
entry	Triphyllon	0	
orth	Triphyllon	lat	
entry	Triploides	0	
orth	Triploides	lat	
entry	Tripolis	0	
orth	Tripolis	lat	
entry	Tripolitana terra	0	
orth	Tripolitana terra	lat	
entry	Tripolium	1	
orth	Tripolium	lat	
pb	413	0209	
entry	Triquetra ossa	0	
orth	Triquetra ossa	lat	
entry	Trisca, Trischa, Trissia	0	
orth	Trisca	lat	
orth	Trischa	lat	
orth	Trissia	lat	
entry	Trispastum apellidis, Archimedis	0	
orth	Trispastum apellidis	lat	
orth	Archimedis	lat	
entry	Trispermum	0	
orth	Trispermum	lat	
entry	Trissago	0	
orth	Trissago	lat	
entry	Tristitia	0	
orth	Tristitia	lat	
entry	Tristo	0	
orth	Tristo	lat	
entry	Trisulcæ	0	
orth	Trisulcæ	lat	
entry	Tritæophyes	0	
orth	Tritæophyes	lat	
entry	Tritæos	0	
orth	Tritæos	lat	
entry	Tritarii	0	
orth	Tritarii	lat	
entry	Triticospeltum	0	
orth	Triticospeltum	lat	
entry	Triticum	2	
orth	Triticum	lat	
pb	415	0210	
pb	417	0211	
entry	Tritio	0	
orth	Tritio	lat	
entry	Tritoma	0	
orth	Tritoma	lat	
entry	Tritorium	0	
orth	Tritorium	lat	
entry	Tritura	0	
orth	Tritura	lat	
entry	Trituratio	0	
orth	Trituratio	lat	
entry	Triumfetta	1	
orth	Triumfetta	lat	
pb	419	0212	
entry	Trixago	0	
orth	Trixago	lat	
entry	Trochanteres	0	
orth	Trochanteres	lat	
entry	Trochilodes	0	
orth	Trochilodes	lat	
entry	Trochisci	4	
orth	Trochisci	lat	
pb	421	0213	
pb	423	0214	
pb	425	0215	
pb	427	0216	
entry	Trochites	0	
orth	Trochites	lat	
entry	Trochlea	0	
orth	Trochlea	lat	
entry	Trochlearis musculus	0	
orth	Trochlearis musculus	lat	
entry	Trochoides	0	
orth	Trochoides	lat	
entry	Trochos	0	
orth	Trochos	lat	
entry	Trochus	0	
orth	Trochus	lat	
entry	Troctos	0	
orth	Troctos	lat	
entry	Trogle	0	
orth	Trogle	lat	
entry	Troglodites	0	
orth	Troglodites	lat	
entry	Troglodytica myrrha	0	
orth	Troglodytica myrrha	lat	
entry	Trollus flos	0	
orth	Trollus flos	lat	
entry	Tronos, Tronossa	0	
orth	Tronos	lat	
orth	Tronossa	lat	
entry	Trophiodes	0	
orth	Trophiodes	lat	
entry	Trophos	0	
orth	Trophos	lat	
entry	Tropicus morbus	0	
orth	Tropicus morbus	lat	
entry	Troximos	0	
orth	Troximos	lat	
entry	Trunculi	1	
orth	Trunculi	lat	
pb	429	0217	
entry	Trutta	0	
orth	Trutta	lat	
entry	Trybion	0	
orth	Trybion	lat	
entry	Tryblion	0	
orth	Tryblion	lat	
entry	Trychos	0	
orth	Trychos	lat	
entry	Tryge	0	
orth	Tryge	lat	
entry	Trygephanios	0	
orth	Trygephanios	lat	
entry	Trygis	1	
orth	Trygis	lat	
pb	431	0218	
entry	Trygodes	0	
orth	Trygodes	lat	
entry	Trypanon	0	
orth	Trypanon	lat	
entry	Trypheros	1	
orth	Trypheros	lat	
pb	433	0219	
entry	Tryphonis emplastrum	0	
orth	Tryphonis emplastrum	lat	
entry	Tryphos	0	
orth	Tryphos	lat	
entry	Tryx	0	
orth	Tryx	lat	
entry	Tshinka	0	
orth	Tshinka	lat	
entry	Tsjakela	2	
orth	Tsjakela	lat	
pb	435	0220	
pb	437	0221	
entry	Tsjambou	0	
orth	Tsjambou	lat	
entry	Tsiapangam	0	
orth	Tsiapangam	lat	
entry	Tsiela	0	
orth	Tsiela	lat	
entry	Tsjem-tani	0	
orth	Tsjem-tani	lat	
entry	Tsjeriam-cottam	0	
orth	Tsjeriam-cottam	lat	
entry	Tsjerom-cara	0	
orth	Tsjerom-cara	lat	
entry	Tsjocatti	1	
orth	Tsjocatti	lat	
pb	439	0222	
entry	Tuba	0	
orth	Tuba	lat	
entry	Tubæ fallopianæ	0	
orth	Tubæ fallopianæ	lat	
entry	Tubel	0	
orth	Tubel	lat	
entry	Tubelech	0	
orth	Tubelech	lat	
entry	Tubera	0	
orth	Tubera	lat	
entry	Tuberaria major	0	
orth	Tuberaria major	lat	
entry	Tuberculum	0	
orth	Tuberculum	lat	
entry	Tuberosa	0	
orth	Tuberosa	lat	
entry	Tubularia	0	
orth	Tubularia	lat	
entry	Tubuli	0	
orth	Tubuli	lat	
entry	Tubulus marinus	0	
orth	Tubulus marinus	lat	
entry	Tubus	0	
orth	Tubus	lat	
entry	Tucum	0	
orth	Tucum	lat	
entry	Tuinamtiiba	0	
orth	Tuinamtiiba	lat	
entry	Tulipa	1	
orth	Tulipa	lat	
pb	441	0223	
entry	Tulipifera	1	
orth	Tulipifera	lat	
pb	443	0224	
entry	Tulos	0	
orth	Tulos	lat	
entry	Tulpboom	0	
orth	Tulpboom	lat	
entry	Tumbaba	0	
orth	Tumbaba	lat	
entry	Tumbalum	0	
orth	Tumbalum	lat	
entry	Tumbil	0	
orth	Tumbil	lat	
entry	Tumor	2	
orth	Tumor	lat	
pb	445	0225	
pb	447	0226	
entry	Tuna	0	
orth	Tuna	lat	
entry	Tunetanus flos	0	
orth	Tunetanus flos	lat	
entry	Tunica	0	
orth	Tunica	lat	
entry	Tupa-ipi	0	
orth	Tupa-ipi	lat	
entry	Tuphus, Tufus	0	
orth	Tuphus	lat	
orth	Tufus	lat	
entry	Turas	0	
orth	Turas	lat	
entry	Turbedon	0	
orth	Turbedon	lat	
entry	Turbinata ossa	0	
orth	Turbinata ossa	lat	
entry	Turbinatum	0	
orth	Turbinatum	lat	
entry	Turbith	0	
orth	Turbith	lat	
entry	Turbith	0	
orth	Turbith	lat	
entry	Turbothus	0	
orth	Turbothus	lat	
entry	Turchois	1	
orth	Turchois	lat	
pb	449	0227	
entry	Turchosa	0	
orth	Turchosa	lat	
entry	Turdus	0	
orth	Turdus	lat	
entry	Turnera	0	
orth	Turnera	lat	
entry	Turnesium	0	
orth	Turnesium	lat	
entry	Turpethum	0	
orth	Turpethum	lat	
entry	Turritis	0	
orth	Turritis	lat	
entry	Tursio	0	
orth	Tursio	lat	
entry	Turtas	0	
orth	Turtas	lat	
entry	Turtur	0	
orth	Turtur	lat	
entry	Turundæ	1	
orth	Turundæ	lat	
pb	451	0228	
entry	Turundula	0	
orth	Turundula	lat	
entry	Tus	0	
orth	Tus	lat	
entry	Tusai	0	
orth	Tusai	lat	
entry	Tussedo	0	
orth	Tussedo	lat	
entry	Tussicularia	1	
orth	Tussicularia	lat	
pb	453	0229	
entry	Tussis	6	
orth	Tussis	lat	
pb	455	0230	
pb	457	0231	
pb	459	0232	
pb	461	0233	
pb	463	0234	
pb	465	0235	
entry	Tutenag	0	
orth	Tutenag	lat	
entry	Tutia	0	
orth	Tutia	lat	
entry	Tylli grana	0	
orth	Tylli grana	lat	
entry	Tyloma	0	
orth	Tyloma	lat	
entry	Tympanias	0	
orth	Tympanias	lat	
entry	Tympanites	5	
orth	Tympanites	lat	
pb	467	0236	
pb	469	0237	
pb	471	0238	
pb	473	0239	
pb	475	0240	
entry	Tympanum	0	
orth	Tympanum	lat	
entry	Typha	0	
orth	Typha	lat	
entry	Typhlinidia	0	
orth	Typhlinidia	lat	
entry	Typhodes	0	
orth	Typhodes	lat	
entry	Typhomania	1	
orth	Typhomania	lat	
pb	477	0241	
entry	Thyphonia	0	
orth	Thyphonia	lat	
entry	Typhos	0	
orth	Typhos	lat	
entry	Typos	0	
orth	Typos	lat	
entry	Tyrannis	0	
orth	Tyrannis	lat	
entry	Tyria	0	
orth	Tyria	lat	
entry	Tyriasis	0	
orth	Tyriasis	lat	
entry	Tyrium emplastrum	0	
orth	Tyrium emplastrum	lat	
entry	Tyros	0	
orth	Tyros	lat	
entry	Tyrosis	0	
orth	Tyrosis	lat	
entry	Tyrrhenicum emplastrum	0	
orth	Tyrrhenicum emplastrum	lat	
entry	Tyrus	0	
orth	Tyrus	lat	
entry	V	0	
orth	V	lat	
entry	Vacca	0	
orth	Vacca	lat	
entry	Vaccaria	0	
orth	Vaccaria	lat	
entry	Vaccinia	0	
orth	Vaccinia	lat	
entry	Vaccinia nigra	0	
orth	Vaccinia nigra	lat	
entry	Vagina	6	
orth	Vagina	lat	
pb	479	0242	
pb	481	0243	
pb	483	0244	
pb	485	0245	
pb	487	0246	
pb	489	0247	
entry	Vaginalis tunica	0	
orth	Vaginalis tunica	lat	
entry	Vagitus	0	
orth	Vagitus	lat	
entry	Valentia scabiosæ	0	
orth	Valentia scabiosæ	lat	
entry	Valeriana	2	
orth	Valeriana	lat	
pb	491	0248	
pb	493	0249	
entry	Valerianella	1	
orth	Valerianella	lat	
pb	495	0250	
entry	Valerianelloides	0	
orth	Valerianelloides	lat	
entry	Valerianthemum	0	
orth	Valerianthemum	lat	
entry	Valgus	0	
orth	Valgus	lat	
entry	Valiga	0	
orth	Valiga	lat	
entry	Valli	0	
orth	Valli	lat	
entry	Vallum	0	
orth	Vallum	lat	
entry	Valrat	0	
orth	Valrat	lat	
entry	Valvula	0	
orth	Valvula	lat	
entry	Vanellus	0	
orth	Vanellus	lat	
entry	Vanilia	1	
orth	Vanilia	lat	
pb	497	0251	
entry	Vapores	0	
orth	Vapores	lat	
entry	Vaporarium	0	
orth	Vaporarium	lat	
entry	Vaporatio	0	
orth	Vaporatio	lat	
entry	Vappa	0	
orth	Vappa	lat	
entry	Vareni, Vari	0	
orth	Vareni	lat	
orth	Vari	lat	
entry	Variciformes parastatæ	0	
orth	Variciformes parastatæ	lat	
entry	Varicosus	0	
orth	Varicosus	lat	
entry	Varicula	0	
orth	Varicula	lat	
entry	Variegatio	0	
orth	Variegatio	lat	
entry	Variolæ	41	
orth	Variolæ	lat	
pb	499	0252	
pb	501	0253	
pb	503	0254	
pb	505	0255	
pb	507	0256	
pb	509	0257	
pb	511	0258	
pb	513	0259	
pb	515	0260	
pb	517	0261	
pb	519	0262	
pb	521	0263	
pb	523	0264	
pb	525	0265	
pb	527	0266	
pb	529	0267	
pb	531	0268	
pb	533	0269	
pb	535	0270	
pb	537	0271	
pb	539	0272	
pb	541	0273	
pb	543	0274	
pb	545	0275	
pb	547	0276	
pb	549	0277	
pb	551	0278	
pb	553	0279	
pb	555	0280	
pb	557	0281	
pb	559	0282	
pb	561	0283	
pb	563	0284	
pb	565	0285	
pb	567	0286	
pb	569	0287	
pb	571	0288	
pb	573	0289	
pb	575	0290	
pb	577	0291	
pb	579	0292	
entry	Varius	0	
orth	Varius	lat	
entry	Varix	1	
orth	Varix	lat	
pb	581	0293	
entry	Vanus	0	
orth	Vanus	lat	
entry	Vas	0	
orth	Vas	lat	
entry	Vastus externus	0	
orth	Vastus externus	lat	
entry	Vasum	0	
orth	Vasum	lat	
entry	Vaticanæ pilulæ	1	
orth	Vaticanæ pilulæ	lat	
pb	583	0294	
entry	Vaynillas	0	
orth	Vaynillas	lat	
entry	Ucauna	0	
orth	Ucauna	lat	
entry	Veel-gutta	0	
orth	Veel-gutta	lat	
entry	Vegetatio	0	
orth	Vegetatio	lat	
entry	Vehiculum	0	
orth	Vehiculum	lat	
entry	Velonæ	0	
orth	Velonæ	lat	
entry	Venæ	12	
orth	Venæ	lat	
pb	585	0295	
pb	587	0296	
pb	589	0297	
pb	591	0298	
pb	593	0299	
pb	595	0300	
pb	597	0301	
pb	599	0302	
pb	601	0303	
pb	603	0304	
pb	605	0305	
pb	607	0306	
entry	Vena medinensis	0	
orth	Vena medinensis	lat	
entry	Venæsectio	0	
orth	Venæsectio	lat	
entry	Venatio	0	
orth	Venatio	lat	
entry	Venen	0	
orth	Venen	lat	
entry	Venena	3	
orth	Venena	lat	
pb	609	0307	
pb	611	0308	
pb	613	0309	
entry	Vener	0	
orth	Vener	lat	
entry	Venerea lues	0	
orth	Venerea lues	lat	
entry	Veneticus, Venetus	0	
orth	Veneticus	lat	
orth	Venetus	lat	
entry	Venosa arteria	0	
orth	Venosa arteria	lat	
entry	Venter	0	
orth	Venter	lat	
entry	Ventinina	0	
orth	Ventinina	lat	
entry	Ventosa	0	
orth	Ventosa	lat	
entry	Ventosæ	0	
orth	Ventosæ	lat	
entry	Ventositas	0	
orth	Ventositas	lat	
entry	Ventralis	0	
orth	Ventralis	lat	
entry	Ventres	0	
orth	Ventres	lat	
entry	Ventriculatio	0	
orth	Ventriculatio	lat	
entry	Ventricosus, Ventriculosus	0	
orth	Ventricosus	lat	
orth	Ventriculosus	lat	
entry	Ventriculus	0	
orth	Ventriculus	lat	
entry	Ventriloquus	0	
orth	Ventriloquus	lat	
entry	Ventus	0	
orth	Ventus	lat	
entry	Venula	0	
orth	Venula	lat	
entry	Venus	1	
orth	Venus	lat	
pb	615	0310	
entry	Ver	0	
orth	Ver	lat	
entry	Veratrum	1	
orth	Veratrum	lat	
pb	617	0311	
entry	Verbasculum cyanoides	1	
orth	Verbasculum cyanoides	lat	
pb	619	0312	
entry	Verbascum	1	
orth	Verbascum	lat	
pb	621	0313	
entry	Verbena	1	
orth	Verbena	lat	
pb	623	0314	
entry	Verbenaca recta	0	
orth	Verbenaca recta	lat	
entry	Verbera	0	
orth	Verbera	lat	
entry	Verbesina	0	
orth	Verbesina	lat	
entry	Verdetum	0	
orth	Verdetum	lat	
entry	Veredarii	0	
orth	Veredarii	lat	
entry	Veretrum	0	
orth	Veretrum	lat	
entry	Vergiliæ	0	
orth	Vergiliæ	lat	
entry	Vermes	3	
orth	Vermes	lat	
pb	625	0315	
pb	627	0316	
pb	629	0317	
entry	Vermicata	0	
orth	Vermicata	lat	
entry	Vermicelli	0	
orth	Vermicelli	lat	
entry	Vermiculans	0	
orth	Vermiculans	lat	
entry	Vermicularis	0	
orth	Vermicularis	lat	
entry	Vermiculatum	0	
orth	Vermiculatum	lat	
entry	Vermiculum	0	
orth	Vermiculum	lat	
entry	Vermiculus	0	
orth	Vermiculus	lat	
entry	Vermiformis	0	
orth	Vermiformis	lat	
entry	Vermifuga	0	
orth	Vermifuga	lat	
entry	Vermilion	0	
orth	Vermilion	lat	
entry	Vermina, Verminatio	0	
orth	Vermina	lat	
orth	Verminatio	lat	
entry	Verminosus	0	
orth	Verminosus	lat	
entry	Vermis	0	
orth	Vermis	lat	
entry	Vernaculus	0	
orth	Vernaculus	lat	
entry	Vernice	0	
orth	Vernice	lat	
entry	Vernimbock	0	
orth	Vernimbock	lat	
entry	Vernisium	0	
orth	Vernisium	lat	
entry	Vernix	0	
orth	Vernix	lat	
entry	Veronica	3	
orth	Veronica	lat	
pb	631	0318	
pb	633	0319	
pb	635	0320	
entry	Verres	0	
orth	Verres	lat	
entry	Verricularis	0	
orth	Verricularis	lat	
entry	Verrista	0	
orth	Verrista	lat	
entry	Verruca	1	
orth	Verruca	lat	
pb	637	0321	
entry	Verrucaria	0	
orth	Verrucaria	lat	
entry	Versio chymica	0	
orth	Versio chymica	lat	
entry	Vertebræ	0	
orth	Vertebræ	lat	
entry	Vertebrales musculi	0	
orth	Vertebrales musculi	lat	
entry	Vertex	0	
orth	Vertex	lat	
entry	Verticulum	0	
orth	Verticulum	lat	
entry	Verticelli marini	0	
orth	Verticelli marini	lat	
entry	Verticillum	1	
orth	Verticillum	lat	
pb	639	0322	
entry	Vertigo	0	
orth	Vertigo	lat	
entry	Verto	0	
orth	Verto	lat	
entry	Verva	0	
orth	Verva	lat	
entry	Verucla	0	
orth	Verucla	lat	
entry	Vervex	0	
orth	Vervex	lat	
entry	Veruta	0	
orth	Veruta	lat	
entry	Vesania	0	
orth	Vesania	lat	
entry	Vesanus	0	
orth	Vesanus	lat	
entry	Vesica	5	
orth	Vesica	lat	
pb	641	0323	
pb	643	0324	
pb	645	0325	
pb	647	0326	
pb	649	0327	
entry	Vesicaria	0	
orth	Vesicaria	lat	
entry	Vesicatio	0	
orth	Vesicatio	lat	
entry	Vesicatorium	0	
orth	Vesicatorium	lat	
entry	Vesicula	0	
orth	Vesicula	lat	
entry	Vesiculæ seminalis	0	
orth	Vesiculæ seminalis	lat	
entry	Vespa	1	
orth	Vespa	lat	
pb	651	0328	
entry	Vespertilio	0	
orth	Vespertilio	lat	
entry	Vestibulum	0	
orth	Vestibulum	lat	
entry	Veterinaria	0	
orth	Veterinaria	lat	
entry	Veternum	0	
orth	Veternum	lat	
entry	Veternus	0	
orth	Veternus	lat	
entry	Vetonica	0	
orth	Vetonica	lat	
entry	Vettadagou	0	
orth	Vettadagou	lat	
entry	Vetti tali	0	
orth	Vetti tali	lat	
entry	Vexata	0	
orth	Vexata	lat	
entry	Uhebehason	1	
orth	Uhebehason	lat	
pb	653	0329	
entry	Via	0	
orth	Via	lat	
entry	Vibex	0	
orth	Vibex	lat	
entry	Vibrissæ, Vibrisci	0	
orth	Vibrissæ	lat	
orth	Vibrisci	lat	
entry	Viburnum	0	
orth	Viburnum	lat	
entry	Vicia	1	
orth	Vicia	lat	
pb	655	0330	
entry	Viciæ similis	0	
orth	Viciæ similis	lat	
entry	Vicinitraha, Vicinitractus	0	
orth	Vicinitraha	lat	
orth	Vicinitractus	lat	
entry	Victicellæ, Viticellæ liquor	0	
orth	Victicellæ	lat	
orth	Viticellæ liquor	lat	
entry	Victorialis	0	
orth	Victorialis	lat	
entry	Victoriatus denarius	0	
orth	Victoriatus denarius	lat	
entry	Victoriola	0	
orth	Victoriola	lat	
entry	Victus	0	
orth	Victus	lat	
entry	Vigiliæ	0	
orth	Vigiliæ	lat	
entry	Vigo	1	
orth	Vigo	lat	
pb	657	0331	
entry	Vigor	0	
orth	Vigor	lat	
entry	Villi	0	
orth	Villi	lat	
entry	Viltrum	0	
orth	Viltrum	lat	
entry	Vinca pervinca	0	
orth	Vinca pervinca	lat	
entry	Vincetoxicum	0	
orth	Vincetoxicum	lat	
entry	Vinculum	0	
orth	Vinculum	lat	
entry	Vindicianus	0	
orth	Vindicianus	lat	
entry	Vinum	13	
orth	Vinum	lat	
pb	659	0332	
pb	661	0333	
pb	663	0334	
pb	665	0335	
pb	667	0336	
pb	669	0337	
pb	671	0338	
pb	673	0339	
pb	675	0340	
pb	677	0341	
pb	679	0342	
pb	681	0343	
pb	683	0344	
entry	Viola	2	
orth	Viola	lat	
pb	685	0345	
pb	687	0346	
entry	Vipera	4	
orth	Vipera	lat	
pb	689	0347	
pb	691	0348	
pb	693	0349	
pb	695	0350	
entry	Viperaria	0	
orth	Viperaria	lat	
entry	Viperina	0	
orth	Viperina	lat	
entry	Virga aurea	1	
orth	Virga aurea	lat	
