object			
volume	00216x03	James Diderot & al.	{date}
entry	CIRCUMCISIO	0	
orth	Circumcisio	lat	
entry	CIRCUMFORANEUS	0	
orth	Circumforaneus	lat	
entry	CIRCUMLITIO	0	
orth	Circumlitio	lat	
entry	CIRCUMOSSALIS	0	
orth	Circumossalis	lat	
entry	CIRCUMSTANTIA	1	
orth	Circumstantia	lat	
pb	567	0290	
entry	CIRLUS	0	
orth	Cirlus	lat	
entry	CIRRHOS	0	
orth	Cirrhos	lat	
entry	CIRRI	0	
orth	Cirri	lat	
entry	CIRSIUM	0	
orth	Cirsium	lat	
entry	CIRSOCELE	1	
orth	Cirsocele	lat	
pb	569	0291	
entry	CIRSOIDES	0	
orth	Cirsoides	lat	
entry	CIRSOS	0	
orth	Cirsos	lat	
clique	Varix		
entry	CISSAMPELO	0	
orth	Cissampelo	lat	
entry	CISSAMPELOS	0	
orth	Cissampelos	lat	
entry	CISSAMTHEMOS	0	
orth	Cissamthemos	lat	
entry	CISSINUM	0	
orth	Cissinum	lat	
entry	CISSIBIUM	0	
orth	Cissibium	lat	
entry	CIST, KIST	0	
orth	Cist	lat	
orth	Kist	lat	
entry	CISTA	0	
orth	Cista	lat	
entry	CISTERNA	0	
orth	Cisterna	lat	
entry	CISTUS	1	
orth	Cistus	lat	
clique	Hyporistis		
pb	571	0292	
entry	CITHARUS	0	
orth	Citharus	lat	
entry	CITRA	0	
orth	Citra	lat	
entry	CITRAGO	0	
orth	Citrago	lat	
entry	CITREUM	4	
orth	Citreum	lat	
pb	573	0293	
pb	575	0294	
pb	577	0295	
pb	579	0296	
entry	CITRINATIO	0	
orth	Citrinatio	lat	
entry	CITRINELLA	0	
orth	Citrinella	lat	
entry	CITRINULA	0	
orth	Citrinula	lat	
entry	CITRINULUS	0	
orth	Citrinulus	lat	
entry	CITRONES	0	
orth	Citrones	lat	
entry	CITRULLUS	0	
orth	Citrullus	lat	
entry	CITTA	0	
orth	Citta	lat	
clique	Pica		
entry	CITTITES	0	
orth	Cittites	lat	
clique	Ætites		
entry	CIVETTA	0	
orth	Civetta	lat	
clique	Zibethum		
entry	CLADOS	0	
orth	Clados	lat	
entry	CLÆR	1	
orth	Clær	lat	
pb	581	0297	
entry	CLAKIS	0	
orth	Clakis	lat	
entry	CLAMOR	0	
orth	Clamor	lat	
entry	CLANDESTINA	0	
orth	Clandestina	lat	
entry	CLANGE	0	
orth	Clange	lat	
entry	CLARETA	0	
orth	Clareta	lat	
entry	CLARETUM	1	
orth	Claretum	lat	
pb	583	0298	
entry	CLARIFICATIO	0	
orth	Clarificatio	lat	
entry	CLARUM	0	
orth	Clarum	lat	
entry	CLASIS, CLASMA	0	
orth	Clasis	lat	
orth	Clasma	lat	
clique	Fractura		
entry	CLAVATA	0	
orth	Clavata	lat	
clique	Sutura		
entry	CLAVATIO	0	
orth	Clavatio	lat	
clique	Articulatio		
entry	CLAUDIACON	0	
orth	Claudiacon	lat	
entry	CLAUDICATIO	0	
orth	Claudicatio	lat	
entry	CLAVELLATI CINERES	3	
orth	Clavellati cineres	lat	
clique	Alcali		
clique	Sternum		
pb	585	0299	
pb	587	0300	
clique	Pl. IX. Fig		
pb	589	0301	
clique	Fig. ruyelett. d		
entry	CLAVICULÆ	0	
orth	Claviculæ	lat	
clique	Capreolus		
entry	CLAVIS SILIGINIS	1	
orth	Clavis siliginis	lat	
pb	591	0302	
entry	CLAUSTRUM GUTTURIS	0	
orth	Claustrum gutturis	lat	
entry	CLAUSURA	0	
orth	Clausura	lat	
entry	CLAVUS	0	
orth	Clavus	lat	
clique	Hysterica		
term	CLAVUS OCULORUM		
clique	CLAVUS OCULORUM		
entry	CLEIDION	0	
orth	Cleidion	lat	
entry	CLEIS	0	
orth	Cleis	lat	
entry	CLEISAGRA	0	
orth	Cleisagra	lat	
entry	CLEITHRON	0	
orth	Cleithron	lat	
entry	CLEMA	0	
orth	Clema	lat	
entry	CLEMATIS	0	
orth	Clematis	lat	
clique	Pervinca		
entry	CLEMATITIS	1	
orth	Clematitis	lat	
pb	593	0303	
entry	CLEONIS	0	
orth	Cleonis	lat	
entry	CLEOPHANTUS	0	
orth	Cleophantus	lat	
entry	CLEPSYDRA	0	
orth	Clepsydra	lat	
entry	CLIBANUS	0	
orth	Clibanus	lat	
entry	CLIDION	0	
orth	Clidion	lat	
clique	Cleidion		
entry	CLIMA	0	
orth	Clima	lat	
entry	CLIMACION	0	
orth	Climacion	lat	
entry	CLIMACTER	0	
orth	Climacter	lat	
entry	CLIMACTERICUS ANNUS	0	
orth	Climactericus annus	lat	
entry	CLIMIA	0	
orth	Climia	lat	
entry	CLINERES	0	
orth	Clineres	lat	
clique	Clhnopetes		
entry	CLINICUS	0	
orth	Clinicus	lat	
entry	CLINOIDES	0	
orth	Clinoides	lat	
entry	CLINOPETES	0	
orth	Clinopetes	lat	
entry	CLINOPODIUM	1	
orth	Clinopodium	lat	
pb	595	0304	
entry	CLISSUS	0	
orth	Clissus	lat	
entry	CLISTUS	0	
orth	Clistus	lat	
clique	Clysseus		
entry	CLITORIS	1	
orth	Clitoris	lat	
pb	597	0305	
entry	CLITORIDIS	0	
orth	Clitoridis	lat	
entry	CLOACA	0	
orth	Cloaca	lat	
entry	CLONODES	0	
orth	Clonodes	lat	
entry	CLONOS	0	
orth	Clonos	lat	
entry	CLUNES	0	
orth	Clunes	lat	
entry	CLUPEA	0	
orth	Clupea	lat	
clique	Alosa		
entry	CLUTIA	0	
orth	Clutia	lat	
entry	CLYDON	0	
orth	Clydon	lat	
entry	CLYMA	0	
orth	Clyma	lat	
entry	CLYMENOS	0	
orth	Clymenos	lat	
entry	CLYMENUM	0	
orth	Clymenum	lat	
entry	CLYPEALIS CARTILAGO	0	
orth	Clypealis cartilago	lat	
entry	CLYPEUS	0	
orth	Clypeus	lat	
entry	CLYSMA	0	
orth	Clysma	lat	
clique	Enema		
entry	CLYSSIFORMIS	0	
orth	Clyssiformis	lat	
entry	CLYSSUS	2	
orth	Clyssus	lat	
pb	599	0306	
pb	601	0307	
entry	CLYSSUS ANTIMONII	0	
orth	Clyssus antimonii	lat	
entry	CLYSTER, CLYSTERIUM	0	
orth	Clyster	lat	
orth	Clysterium	lat	
entry	CNACOS, CNECOS	0	
orth	Cnacos	lat	
orth	Cnecos	lat	
entry	CNAPHOS	0	
orth	Cnaphos	lat	
entry	CNEMATA	0	
orth	Cnemata	lat	
entry	CNEMIU	0	
orth	Cnemiu	lat	
entry	CNEMODACTYLÆUS	0	
orth	Cnemodactylæus	lat	
entry	CNEORON	0	
orth	Cneoron	lat	
entry	CNEORON ALBUM	0	
orth	Cneoron album	lat	
clique	Convolvulus		
entry	CNESERA	0	
orth	Cnesera	lat	
entry	CNESIS	1	
orth	Cnesis	lat	
pb	603	0308	
entry	CNESMA	0	
orth	Cnesma	lat	
clique	Cnemata		
entry	CNESMOS	0	
orth	Cnesmos	lat	
clique	Cnesis		
entry	CNESTRON	0	
orth	Cnestron	lat	
entry	CNICELÆON	0	
orth	Cnicelæon	lat	
entry	CNICION	0	
orth	Cnicion	lat	
entry	CNICUS	2	
orth	Cnicus	lat	
clique	Atractylis		
pb	605	0309	
pb	607	0310	
entry	CNIDE	0	
orth	Cnide	lat	
entry	CNIDELÆON	0	
orth	Cnidelæon	lat	
entry	CNIDIA GRANA	0	
orth	Cnidia grana	lat	
entry	CNIDOSIS	0	
orth	Cnidosis	lat	
entry	CNIPES	0	
orth	Cnipes	lat	
clique	Ampelites terra		
entry	CNIPOTES	0	
orth	Cnipotes	lat	
entry	CNISMOS	0	
orth	Cnismos	lat	
clique	Cnesmos		
entry	CNISSOREGMIA	0	
orth	Cnissoregmia	lat	
entry	CNYMA	1	
orth	Cnyma	lat	
pb	609	0311	
entry	CO, COS, COOS	0	
orth	Co	lat	
orth	Cos	lat	
orth	Coos	lat	
entry	COA	0	
orth	Coa	lat	
entry	COACTIO	0	
orth	Coactio	lat	
clique	Anancè		
entry	COACUS	0	
orth	Coacus	lat	
entry	COAGULANTIA	0	
orth	Coagulantia	lat	
entry	COAGULATIO	2	
orth	Coagulatio	lat	
pb	611	0312	
pb	613	0313	
entry	COAGULUM	1	
orth	Coagulum	lat	
pb	615	0314	
entry	COALESCENTIA	0	
orth	Coalescentia	lat	
entry	COALTERNÆ FEBRES	0	
orth	Coalternæ febres	lat	
entry	COAPOIBA	0	
orth	Coapoiba	lat	
clique	Caopoiba		
entry	COARCTATIO	0	
orth	Coarctatio	lat	
entry	COARTICULATIO	0	
orth	Coarticulatio	lat	
clique	Abarelculatio		
entry	COBALTUM	0	
orth	Cobaltum	lat	
clique	Arscnicum & Cadmia		
entry	COBASTOLI	0	
orth	Cobastoli	lat	
entry	COBBAN	0	
orth	Cobban	lat	
entry	COBITES	0	
orth	Cobites	lat	
entry	COBRA DE CAPELLO	1	
orth	Cobra de capello	lat	
pb	617	0315	
clique	Boicininga		
entry	COCAZOCHITL	0	
orth	Cocazochitl	lat	
clique	Tagetes		
entry	COCCA	0	
orth	Cocca	lat	
clique	Cmdia		
entry	COCCALOS	0	
orth	Coccalos	lat	
clique	Pinus		
entry	COCCARIUM	0	
orth	Coccarium	lat	
entry	COCCINELLA	0	
orth	Coccinella	lat	
entry	COCCION	0	
orth	Coccion	lat	
entry	COCCOBALSAMON	0	
orth	Coccobalsamon	lat	
entry	COCCONES	0	
orth	Coccones	lat	
entry	COCCONILEA	0	
orth	Cocconilea	lat	
entry	COCCOTRHAUSTES	0	
orth	Coccotrhaustes	lat	
entry	COCCULUS INDUS	0	
orth	Cocculus indus	lat	
entry	COCCOS, COCCUM	0	
orth	Coccos	lat	
orth	Coccum	lat	
entry	COCCUS AMERICANUS	2	
orth	Coccus americanus	lat	
pb	619	0316	
clique	Chermes		
pb	621	0317	
entry	COCCYGRIA	0	
orth	Coccygria	lat	
clique	Cotinus coriaria		
entry	COCCYMELEA	0	
orth	Coccymelea	lat	
entry	COCCYX	0	
orth	Coccyx	lat	
entry	COCHIA	0	
orth	Cochia	lat	
entry	COCHINILLA, COCCINILLA	2	
orth	Cochinilla	lat	
orth	Coccinilla	lat	
pb	623	0318	
pb	625	0319	
entry	COCHLAX	0	
orth	Cochlax	lat	
entry	COCHLEA	5	
orth	Cochlea	lat	
pb	627	0320	
pb	629	0321	
pb	631	0322	
pb	633	0323	
clique	GelaUna		
pb	635	0324	
clique	Limax		
term	COCHLEA OLEARIA		
clique	COCHLEA OLEARIA		
term	COCHLEA AQUATICA		
clique	COCHLEA AQUATICA		
term	COCHLEA PURPURIFERA		
clique	COCHLEA PURPURIFERA		
term	COCHLEA MARGARITIFERA		
clique	COCHLEA MARGARITIFERA		
clique	Cochlita		
entry	COCHLEAR, COCHLEARE, COCHLEARIUM	0	
orth	Cochlear	lat	
orth	Cochleare	lat	
orth	Cochlearium	lat	
entry	COCHLEARIA	1	
orth	Cochlearia	lat	
pb	637	0325	
clique	Aqita		
entry	COCHLEATA	0	
orth	Cochleata	lat	
clique	Medica		
entry	COCHLIA, COCHLIAS	0	
orth	Cochlia	lat	
orth	Cochlias	lat	
clique	Cochlea		
entry	COCHLIACON	1	
orth	Cochliacon	lat	
pb	639	0326	
entry	COCHLIDIUM	0	
orth	Cochlidium	lat	
entry	COCHLITA	0	
orth	Cochlita	lat	
entry	COCHONE	0	
orth	Cochone	lat	
entry	COCILIO	0	
orth	Cocilio	lat	
entry	COCOLATA	0	
orth	Cocolata	lat	
clique	Cacao		
entry	COCOMICA SIGNA	0	
orth	Cocomica signa	lat	
entry	COCOS	0	
orth	Cocos	lat	
entry	COCTIO	1	
orth	Coctio	lat	
pb	641	0327	
entry	CODAGA PALA	0	
orth	Codaga pala	lat	
entry	CODAGEN	0	
orth	Codagen	lat	
entry	CODDAM PULLI	0	
orth	Coddam pulli	lat	
clique	CarcapulI		
entry	CODDA PANNA	0	
orth	Codda panna	lat	
entry	CODESELLA	0	
orth	Codesella	lat	
entry	CODIA	0	
orth	Codia	lat	
entry	CODI-AVANAM	0	
orth	Codi-avanam	lat	
entry	CODOSCELLÆ	0	
orth	Codoscellæ	lat	
entry	CŒLA	0	
orth	Cœla	lat	
entry	CŒLESTINUS	0	
orth	Cœlestinus	lat	
entry	CŒLIA	9	
orth	Cœlia	lat	
pb	643	0328	
pb	645	0329	
pb	647	0330	
pb	649	0331	
pb	651	0332	
pb	653	0333	
pb	655	0334	
clique	Chylus		
pb	657	0335	
pb	659	0336	
entry	CŒLIACA ARTERIA	0	
orth	Cœliaca arteria	lat	
entry	CŒLIACA PASSIO	1	
orth	Cœliaca passio	lat	
pb	661	0337	
clique	Lienteria		
entry	CŒLIFOLIUM	1	
orth	Cœlifolium	lat	
pb	663	0338	
clique	Bothrion		
entry	CŒLOSTOMIA	0	
orth	Cœlostomia	lat	
entry	CŒLUM	0	
orth	Cœlum	lat	
entry	CŒMENTATIO, CŒMENTUM	0	
orth	Cœmentatio	lat	
orth	Cœmentum	lat	
entry	CŒNA	0	
orth	Cœna	lat	
entry	CŒNOLOGIA	0	
orth	Cœnologia	lat	
entry	CŒNOTES	0	
orth	Cœnotes	lat	
entry	COFFEE	6	
orth	Coffee	lat	
pb	665	0339	
pb	667	0340	
pb	669	0341	
pb	671	0342	
pb	673	0343	
pb	675	0344	
entry	COHOB, COHOPH, COHOBIUM, COHOBATIO	0	
orth	Cohob	lat	
orth	Cohoph	lat	
orth	Cohobium	lat	
orth	Cohobatio	lat	
clique	Aqua		
entry	COHOL	0	
orth	Cohol	lat	
entry	COHOS	0	
orth	Cohos	lat	
entry	COHYNE	0	
orth	Cohyne	lat	
entry	COLATORIUM	0	
orth	Colatorium	lat	
entry	COLATURA	1	
orth	Colatura	lat	
pb	677	0345	
entry	COLCHICUM	0	
orth	Colchicum	lat	
entry	COLCOTHAR	0	
orth	Colcothar	lat	
entry	COLERITIUM	0	
orth	Coleritium	lat	
entry	COLES, COLIS	0	
orth	Coles	lat	
orth	Colis	lat	
entry	COLETTA VEETLA	0	
orth	Coletta veetla	lat	
entry	COLIAS	0	
orth	Colias	lat	
entry	COLICA	10	
orth	Colica	lat	
pb	679	0346	
pb	681	0347	
pb	683	0348	
pb	685	0349	
pb	687	0350	
pb	689	0351	
clique	Arthritis		
pb	691	0352	
pb	693	0353	
pb	695	0354	
clique	Bellon		
pb	697	0355	
clique	Intestina		
entry	COLIFORME OS	0	
orth	Coliforme os	lat	
entry	COLINIL	0	
orth	Colinil	lat	
entry	COLIPHIUS PANIS	0	
orth	Coliphius panis	lat	
entry	COLLA	0	
orth	Colla	lat	
entry	COLLATENNA	0	
orth	Collatenna	lat	
entry	COLLATITIUM	0	
orth	Collatitium	lat	
entry	COLLETICA	0	
orth	Colletica	lat	
entry	COLLICIÆ	0	
orth	Colliciæ	lat	
entry	COLLICULA	0	
orth	Collicula	lat	
clique	Nymphae		
entry	COLLIGAMEN	0	
orth	Colligamen	lat	
entry	COLLIQUAMENTUM	0	
orth	Colliquamentum	lat	
entry	COLLIQUATIO	0	
orth	Colliquatio	lat	
entry	COLLISIO	0	
orth	Collisio	lat	
clique	Contusio		
entry	COLLIX	0	
orth	Collix	lat	
entry	COLLODES	0	
orth	Collodes	lat	
entry	COLLODIUM	0	
orth	Collodium	lat	
entry	COLLUM	0	
orth	Collum	lat	
clique	Cerv:x		
entry	COLLUTORIUM ORIS	0	
orth	Collutorium oris	lat	
entry	COLLYMUS LAPIS, COLLINUS	0	
orth	Collymus lapis	lat	
orth	Collinus	lat	
entry	COLLYRION	0	
orth	Collyrion	lat	
entry	COLLYRIUM	2	
orth	Collyrium	lat	
pb	699	0356	
pb	701	0357	
entry	COLOBOMATA	0	
orth	Colobomata	lat	
entry	COLOCASIA	0	
orth	Colocasia	lat	
clique	Arum maximum, Ægyptiacum -› quod		
entry	COLOCHIERNI	0	
orth	Colochierni	lat	
entry	COLOCYNTHIS	2	
orth	Colocynthis	lat	
pb	703	0358	
pb	705	0359	
entry	COLOEOS	0	
orth	Coloeos	lat	
clique	Graculus		
entry	COLON	0	
orth	Colon	lat	
clique	Cœlia		
entry	COLOSTRUM	0	
orth	Colostrum	lat	
entry	COLOTES	0	
orth	Colotes	lat	
entry	COLOTOIDES	0	
orth	Colotoides	lat	
entry	COLPOS	0	
orth	Colpos	lat	
entry	COLUBRINA	0	
orth	Colubrina	lat	
entry	COLUBRINUM LIGNUM	1	
orth	Colubrinum lignum	lat	
pb	707	0360	
entry	COLUM	0	
orth	Colum	lat	
entry	COLUMBA	0	
orth	Columba	lat	
entry	COLUMELLA	0	
orth	Columella	lat	
clique	Uvula		
entry	COLUMELLARES DENTES	0	
orth	Columellares dentes	lat	
entry	COLUMNÆ CORDIS	0	
orth	Columnæ cordis	lat	
entry	COLUMNA NASI	0	
orth	Columna nasi	lat	
entry	COLUMNA ORIS	0	
orth	Columna oris	lat	
entry	COLUS JOVIS	0	
orth	Colus jovis	lat	
clique	sclarea		
entry	COLUTEA	1	
orth	Colutea	lat	
pb	709	0361	
clique	Ements		
entry	COLYMBADES	0	
orth	Colymbades	lat	
entry	COLYMBÆNA	0	
orth	Colymbæna	lat	
entry	COMA	0	
orth	Coma	lat	
clique	Febris		
entry	COMA AUREA	1	
orth	Coma aurea	lat	
pb	711	0362	
entry	COMA	0	
orth	Coma	lat	
entry	COMÆ	0	
orth	Comæ	lat	
entry	COMARUS	0	
orth	Comarus	lat	
clique	Arbutus		
entry	COMBUSTIO	0	
orth	Combustio	lat	
entry	COMEDONES	0	
orth	Comedones	lat	
clique	Crirnones		
entry	COMETZ	0	
orth	Cometz	lat	
entry	COMISDI	0	
orth	Comisdi	lat	
entry	COMISTE	0	
orth	Comiste	lat	
entry	COMAGENUM	0	
orth	Comagenum	lat	
entry	COMMANDUCATIO	0	
orth	Commanducatio	lat	
entry	COMMANSUM	0	
orth	Commansum	lat	
entry	COMMELINA	0	
orth	Commelina	lat	
entry	COMMI	0	
orth	Commi	lat	
entry	COMMINUTIO	0	
orth	Comminutio	lat	
entry	COMMISSURA	0	
orth	Commissura	lat	
entry	COMMOSIS	0	
orth	Commosis	lat	
entry	COMMUNICANTES FEBRES	0	
orth	Communicantes febres	lat	
entry	COMPASSIO	0	
orth	Compassio	lat	
entry	COMPEPER	0	
orth	Compeper	lat	
entry	COMPLEXIO	0	
orth	Complexio	lat	
entry	COMPLEXUS	0	
orth	Complexus	lat	
entry	COMPLEXUS MUSCULUS	1	
orth	Complexus musculus	lat	
pb	713	0363	
entry	COMPLICATIO MORBI	0	
orth	Complicatio morbi	lat	
entry	COMPOSITI MORBI	0	
orth	Compositi morbi	lat	
entry	COMPOSITA MEDICAMENTA	0	
orth	Composita medicamenta	lat	
entry	COMPREHENSIO	0	
orth	Comprehensio	lat	
entry	COMPRESSÆ	0	
orth	Compressæ	lat	
entry	COMPUNCTIO	0	
orth	Compunctio	lat	
clique	Paracentesis		
entry	CONARIUM	0	
orth	Conarium	lat	
entry	CONCAVATIO	0	
orth	Concavatio	lat	
clique	Arcuario		
entry	CONCAUSSA	0	
orth	Concaussa	lat	
entry	CONCENTRANTIA	0	
orth	Concentrantia	lat	
entry	CONCENTRATIO	0	
orth	Concentratio	lat	
entry	CONCEPTIO	0	
orth	Conceptio	lat	
clique	Generatio		
entry	CONCEPTUS	0	
orth	Conceptus	lat	
entry	CONCHA	1	
orth	Concha	lat	
pb	715	0364	
term	CONCHA ERYTHRÆA		
clique	CONCHA ERYTHRÆA | Concha Veneris		
term	CONCHA LÆVIGATORIA		
clique	CONCHA LÆVIGATORIA		
term	CONCHA FOSSILIS		
clique	CONCHA FOSSILIS | Coneleltes		
term	CONCHA MARGARITIFERA		
clique	CONCHA MARGARITIFERA		
term	CONCHA SAXATILIS		
clique	CONCHA SAXATILIS | Conchiaes		
term	CONCHA VENEREA		
clique	CONCHA VENEREA		
term	CONCHA		
clique	CONCHA		
entry	CONCHARUM ANTIFEBRILE	0	
orth	Concharum antifebrile	lat	
entry	CONCHIS	0	
orth	Conchis	lat	
entry	CONCHITES	0	
orth	Conchites	lat	
entry	CONCHOIDES	0	
orth	Conchoides	lat	
entry	CONCHYLIA	1	
orth	Conchylia	lat	
pb	717	0365	
entry	CONCHYLIA FOSSILIA	0	
orth	Conchylia fossilia	lat	
entry	CONCIDENTIA	0	
orth	Concidentia	lat	
entry	CONCOAGULATIO	0	
orth	Concoagulatio	lat	
entry	CONCOCTIO	0	
orth	Concoctio	lat	
entry	CONCRETIO	0	
orth	Concretio	lat	
entry	CONCURSUS	0	
orth	Concursus	lat	
clique	Syndrome		
entry	CONDENSATIO	0	
orth	Condensatio	lat	
entry	CONDER	0	
orth	Conder	lat	
entry	CONDIMENTUM	1	
orth	Condimentum	lat	
pb	719	0366	
entry	CONDIRE	0	
orth	Condire	lat	
entry	CONDITIO	0	
orth	Conditio	lat	
entry	CONDITUM	1	
orth	Conditum	lat	
pb	721	0367	
clique	Cydonia		
entry	CONDITURA	0	
orth	Conditura	lat	
entry	CONDRILLA	0	
orth	Condrilla	lat	
clique	Chondrilla		
entry	CONDUCTIO	0	
orth	Conductio	lat	
entry	CONDUCTOR	0	
orth	Conductor	lat	
entry	CONDURDUM	0	
orth	Condurdum	lat	
entry	CONDYLOMA	0	
orth	Condyloma	lat	
clique	Anus		
entry	CONDYLUS	0	
orth	Condylus	lat	
entry	CONEION	0	
orth	Coneion	lat	
entry	CONESSI	0	
orth	Conessi	lat	
entry	CONFECTA	0	
orth	Confecta	lat	
entry	CONFECTIO	2	
orth	Confectio	lat	
pb	723	0368	
pb	725	0369	
entry	CONFERENS	0	
orth	Conferens	lat	
clique	Sympherom		
entry	CONFERTUS	0	
orth	Confertus	lat	
entry	CONFERVA	0	
orth	Conferva	lat	
entry	CONFIRMANTIA MEDICAMENTA	0	
orth	Confirmantia medicamenta	lat	
entry	CONFLUENTIA	0	
orth	Confluentia	lat	
entry	CONFORMATIO	0	
orth	Conformatio	lat	
entry	CONFORTANTIA MEDICAMENTA	0	
orth	Confortantia medicamenta	lat	
entry	CONFORTATIVA	0	
orth	Confortativa	lat	
clique	Confortantia		
entry	CONFRICATIO	0	
orth	Confricatio	lat	
entry	CONFRICATRICES	0	
orth	Confricatrices	lat	
entry	CONFUSÆ FEBRES	0	
orth	Confusæ febres	lat	
entry	CONFUSANEUS PANIS	0	
orth	Confusaneus panis	lat	
clique	Artos		
entry	CONFUSIO	1	
orth	Confusio	lat	
pb	727	0370	
entry	CONGELATI, CONGELATICI	0	
orth	Congelati	lat	
orth	Congelatici	lat	
entry	CONGELATIO	0	
orth	Congelatio	lat	
entry	CONGELATIVA MEDICAMENTA	0	
orth	Congelativa medicamenta	lat	
entry	CONGER	0	
orth	Conger	lat	
entry	CONGESTIO	0	
orth	Congestio	lat	
entry	CONGIUS	0	
orth	Congius	lat	
entry	CONGLACIATIO	0	
orth	Conglaciatio	lat	
entry	CONGLOBATA GLANDULA	0	
orth	Conglobata glandula	lat	
entry	CONGLOMERATA GLANDULA	0	
orth	Conglomerata glandula	lat	
entry	CONGLUTINANTIA	0	
orth	Conglutinantia	lat	
entry	CONGRUS	0	
orth	Congrus	lat	
clique	Conger		
entry	CONIA	0	
orth	Conia	lat	
entry	CONIA	0	
orth	Conia	lat	
entry	CONIFERÆ ARBORES	0	
orth	Coniferæ arbores	lat	
entry	CONILE	0	
orth	Conile	lat	
clique	Myrrhis		
entry	CONIS	0	
orth	Conis	lat	
entry	CONISTERIUM	0	
orth	Conisterium	lat	
clique	Apoditerium		
entry	CONJUNCTA CAUSA	1	
orth	Conjuncta causa	lat	
pb	729	0371	
entry	CONJUNCTA SIGNA	0	
orth	Conjuncta signa	lat	
entry	CONJUNCTIVA TUNICA	0	
orth	Conjunctiva tunica	lat	
clique	Adnata		
entry	CONNA	0	
orth	Conna	lat	
clique	Cassia fistula		
entry	CONOCARPODENDRON	0	
orth	Conocarpodendron	lat	
entry	CONOIDES CORPUS	0	
orth	Conoides corpus	lat	
clique	Cerebrum		
entry	CONOPS	0	
orth	Conops	lat	
entry	CONQUASSATIO	0	
orth	Conquassatio	lat	
entry	CONSENSUS	0	
orth	Consensus	lat	
clique	Sympathia		
entry	CONSERVA	1	
orth	Conserva	lat	
pb	731	0372	
entry	CONSERVATIO	0	
orth	Conservatio	lat	
entry	CONSERVATIVA MEDICINA	0	
orth	Conservativa medicina	lat	
entry	CONSILIGO	0	
orth	Consiligo	lat	
entry	CONSILIUM	0	
orth	Consilium	lat	
entry	CONSISTENTIA	0	
orth	Consistentia	lat	
entry	CONSISTENTIA	1	
orth	Consistentia	lat	
pb	733	0373	
entry	CONSOLIDA	0	
orth	Consolida	lat	
clique	Doria		
entry	CONSOLIDANTIA, CONSOLIDATIVA MEDICAMENTA	0	
orth	Consolidantia	lat	
orth	Consolidativa medicamenta	lat	
entry	CONSPERSIO	0	
orth	Conspersio	lat	
clique	Catapasma		
entry	CONSTANS	0	
orth	Constans	lat	
entry	CONSTELLATUM UNGUENTUM	0	
orth	Constellatum unguentum	lat	
entry	CONSTIPATIO	0	
orth	Constipatio	lat	
entry	CONSTITUENS	0	
orth	Constituens	lat	
entry	CONSTITUTIO	0	
orth	Constitutio	lat	
clique	Catastasis		
entry	CONSTRICTIO	0	
orth	Constrictio	lat	
clique	Adstrictio		
entry	CONSTRICTIVA	0	
orth	Constrictiva	lat	
entry	CONSTRICTORES MUSCULI	0	
orth	Constrictores musculi	lat	
entry	CONSTRINGENTIA	0	
orth	Constringentia	lat	
entry	CONSUETUDO	0	
orth	Consuetudo	lat	
entry	CONSUMMATUM	0	
orth	Consummatum	lat	
clique	Phthisis		
entry	CONTABESCENTIA	0	
orth	Contabescentia	lat	
clique	Atrophia		
entry	CONTAGIO, CONTAGIUM	0	
orth	Contagio	lat	
orth	Contagium	lat	
entry	CONTEMPERANTIA	0	
orth	Contemperantia	lat	
entry	CONTENTA	0	
orth	Contenta	lat	
entry	CONTENTIO, CONTENSIO	0	
orth	Contentio	lat	
orth	Contensio	lat	
entry	CONTENTUS	0	
orth	Contentus	lat	
entry	CONTINENS FEBRIS	0	
orth	Continens febris	lat	
clique	Synochos		
entry	CONTINUA FEBRIS	0	
orth	Continua febris	lat	
clique	Syneches		
entry	CONTORSIO	0	
orth	Contorsio	lat	
entry	CONTRA-APERTURA	1	
orth	Contra-apertura	lat	
pb	735	0374	
entry	CONTRACTIO	0	
orth	Contractio	lat	
entry	CONTRACTURA	0	
orth	Contractura	lat	
entry	CONTRAFISSURA	0	
orth	Contrafissura	lat	
entry	CONTRAHENTIA	0	
orth	Contrahentia	lat	
entry	CONTRA-INDICATIO	0	
orth	Contra-indicatio	lat	
entry	CONTRALUNARIS	0	
orth	Contralunaris	lat	
entry	CONTRAYERVA	2	
orth	Contrayerva	lat	
pb	737	0375	
pb	739	0376	
clique	Aconitum		
clique	Serpentaria virgsirnana		
entry	CONTRITIO	0	
orth	Contritio	lat	
entry	CONTUSA	11	
orth	Contusa	lat	
clique	Cellulosa membrana		
pb	741	0377	
pb	743	0378	
pb	745	0379	
pb	747	0380	
pb	749	0381	
pb	751	0382	
pb	753	0383	
pb	755	0384	
pb	757	0385	
pb	759	0386	
pb	761	0387	
entry	CONVALESCENTIA	0	
orth	Convalescentia	lat	
entry	CONVOLVULUS	1	
orth	Convolvulus	lat	
pb	763	0388	
entry	CONUS	0	
orth	Conus	lat	
entry	CONUS FUSORIUS	0	
orth	Conus fusorius	lat	
entry	CONVULSIO	1	
orth	Convulsio	lat	
clique	Spasmos		
clique	Febris		
pb	765	0389	
entry	CONVULSIVUS	0	
orth	Convulsivus	lat	
entry	CONYZA	0	
orth	Conyza	lat	
clique	Baccharis		
entry	CONYZOIDES	0	
orth	Conyzoides	lat	
entry	COOPERTIO	1	
orth	Coopertio	lat	
pb	767	0390	
